,Symbol,Name,Exchange,Country,Sector,Revenue,RevenueYoY,LastClose,PE
28,NSE:PCJEWELLER,PC Jeweller Ltd,National Stock Exchange of India,India,Consumer Cyclicals,376968476.3689472,-0.4571798,0.39212809517776,15.87336
29,NSE:PINCON,Pincon Spirit Ltd,National Stock Exchange of India,India,Consumer Non-Cyclicals,208297910.65081257,0.5813378,,
30,NSE:PUSHPREALM,Pushpanjali Realms and Infratech Ltd,National Stock Exchange of India,India,Real Estate,1824362.6251242072,-0.539135,0.06735533607645,
31,NSE:RMMIL,Resurgere Mines + Minerals India Limited,National Stock Exchange of India,India,Basic Materials,0.0,-1.0,,
32,NSE:SAKUMA,Sakuma Exports Limited,National Stock Exchange of India,India,Consumer Non-Cyclicals,177179211.87587944,-0.478244,0.14004574827777,20.89885
33,NSE:SHEMAROO,Shemaroo Entertainment Ltd,National Stock Exchange of India,India,Consumer Cyclicals,41495408.50011004,-0.3937051,1.98198078038826,
34,NSE:SHUBHLAXMI,Shubhlaxmi Jewel Art Ltd,National Stock Exchange of India,India,Consumer Cyclicals,7131660.34237851,0.0379967,0.1740568585738,
35,NSE:SICAGEN,Sicagen India Limited,National Stock Exchange of India,India,Consumer Cyclicals,72240932.037799,-0.2249807,0.32477275910131,17.57856
36,NSE:SIIL,Supreme (India) Impex Ltd,National Stock Exchange of India,India,Consumer Cyclicals,36411814.52607852,-0.1927528,,
37,NSE:SKSTEXTILE,S K S Textiles Ltd,National Stock Exchange of India,India,Consumer Cyclicals,21692792.979039814,0.0367246,0.27809084300872,
38,NSE:TERASOFT,Tera Software Ltd.,National Stock Exchange of India,India,Technology,21436642.63659462,-0.4024609,0.74557688845023,50.6281
39,NSE:TMRVL,Mandhana Retail Ventures Ltd,National Stock Exchange of India,India,Consumer Cyclicals,58885.90272822455,-0.9970934,0.18072570372989,
40,NSE:TREJHARA,Trejhara Solutions Ltd,National Stock Exchange of India,India,Technology,7235470.253616181,-0.0725106,0.84094137418223,6.01948
41,NSE:UNIINFO,Uniinfo Telecom Services Ltd,National Stock Exchange of India,India,Technology,5565051.250075025,-0.167249,0.33344225780422,4.60187
42,NSE:UNITECH,Unitech Ltd,National Stock Exchange of India,India,Real Estate,228911044.27446297,0.2832246,0.02467472707751,
43,NSE:VISESHINFO,MPS Infotecnics Ltd,National Stock Exchange of India,India,Technology,55322.338630619335,-0.9490561,0.00266753806243,
44,NSE:ZENITHEXPO,Zenith Exports Ltd,National Stock Exchange of India,India,Consumer Cyclicals,6763009.249688232,-0.3880942,1.25374288934385,
45,NSX:AC1,Air Change International Limited,National Stock Exchange of Australia Ltd,Australia,Industrials,14794041.316308523,0.0901301,,
46,NSX:FMI,"Florin Mining Investment Co., Ltd.",National Stock Exchange of Australia Ltd,Australia,Financials,-295857.9881656805,-1.254464,0.08897984606487,
47,NSX:PMI,Pegmont Mines Limited,National Stock Exchange of Australia Ltd,Australia,Basic Materials,27167771.499755304,0.7429713,,
48,NYSE:CANG,Cango Inc - ADR,New York Stock Exchange,China,Industrials,318808440.53865767,0.4252317,,1.19949
49,NYSE:CGA,"China Green Agriculture, Inc",New York Stock Exchange,China,Basic Materials,249243500.0,-0.153157,10.91,
50,NYSE:FENG,Phoenix New Media Ltd ADR,New York Stock Exchange,China,Consumer Cyclicals,187772370.72268555,-0.089575,1.28923424642699,1.4469
1,NYSE:GOTU,Gaotu Techedu Inc (ADR),New York Stock Exchange,China,Academic/Educational Services,1106700664.073567,2.368904,3.3080351594367,
2,NYSE:JP,Jupai Holdings Ltd (ADR),New York Stock Exchange,China,Financials,60549855.80764449,-0.507045,1.04018217339629,6.44688
3,NYSE:JT,Jianpu Technology Inc - ADR,New York Stock Exchange,China,Technology,223014438.3442011,-0.2529554,1.66900867560704,
4,NYSE:LEJU,Leju Holdings Ltd (ADR),New York Stock Exchange,China,Real Estate,719526000.0,0.0388692,1.05,
5,NYSE:QD,Qudian Inc - ADR,New York Stock Exchange,China,Technology,572860543.7514334,-0.5828104,1.55907397242334,1.40214
6,NYSE:VIAO,VIA Optronics AG - ADR,New York Stock Exchange,Germany,Technology,176912039.62087035,0.1119204,7.29618263724419,
7,NYSE:WEI,Weidai Ltd (ADR),New York Stock Exchange,China,Financials,242579117.7072466,-0.5438812,0.78153579899683,
8,NZE:SCY,EX SCGL Ltd,New Zealand Stock Exchange,New Zealand,Consumer Cyclicals,145202819.63614875,-0.0440019,,
9,OSL:ADS,Ads Maritime Holding Plc,Oslo Stock Exchange,Norway,Industrials,57160005.69584204,0.3536684,0.21857793810518,
10,OSL:PPG,Pioneer Property Group ASA,Oslo Stock Exchange,Norway,Real Estate,243015.66811544428,4.731844,12.19815488103838,4.07564
11,OSL:ROM,RomReal Ltd.,Oslo Stock Exchange,Bermuda,Real Estate,1903110.0097649228,1.698189,0.19332039465376,
12,OTC:AAXT,"Aamaxan Transport Group, Inc.",Over The Counter,China,Financials,34966210.0,0.4513317,0.0001,0.0
13,OTC:ABLSQ,Able Laboratories Inc.,Over The Counter,United States,Healthcare,103194000.0,0.3304883,0.0018,0.00202
14,OTC:ACRB,Asia Carbon Industries Inc,Over The Counter,United States,Basic Materials,45937810.0,-0.0648228,0.0006,0.00842
15,OTC:ADYX,Adynxx Inc,Over The Counter,United States,Healthcare,2216000.0,0.0975731,0.015,
16,OTC:AEEX,Asia Equity Exchange Group Inc,Over The Counter,Hong Kong,Industrials,2889220.0,4.12855,0.035,1.94878
17,OTC:AENG,Advanced Engine Technologies Inc,Over The Counter,United States,Consumer Cyclicals,0.0,,0.0001,
18,OTC:AFYG,Affinity Gold Corp.,Over The Counter,United States,Basic Materials,0.0,,0.0,
19,OTC:AGGG,Antilia Group Corp,Over The Counter,Dominican Republic,Consumer Cyclicals,580.0,,0.0001,
20,OTC:AGRS,"Agristar, Inc.",Over The Counter,United States,Consumer Non-Cyclicals,2071000.0,-0.0637432,0.002,
21,OTC:AGTT,Angstrom Technologies Inc,Over The Counter,United States,Basic Materials,1181000.0,0.2604055,0.00317,
22,OTC:AIPG,AI Technology Group Inc.,Over The Counter,United States,Industrials,18000.0,,0.1501,
23,OTC:ALAN,"Alanco Technologies, Inc.",Over The Counter,United States,Utilities,192900.0,-0.7544864,0.0099,
24,OTC:ALIF,"Artificial Life, Inc.",Over The Counter,Hong Kong,Healthcare,35505270.0,0.2932419,0.0003,
25,OTC:ALMC,Alimco Financial Corp,Over The Counter,United States,Financials,0.0,,4.27,9.39949
26,OTC:AMGY,"American Metal + Technology, Inc.",Over The Counter,China,Industrials,4717010.0,-0.7455766,0.005,0.15323
27,OTC:AMIN,"American International Industries, Inc.",Over The Counter,United States,Energy,33090.0,-0.3429309,0.08999,
28,OTC:AMRU,Amaru Inc.,Over The Counter,Singapore,Technology,84540.0,1.853189,0.0002,
29,OTC:AMXX,"Reconditioned Systems, Inc.",Over The Counter,United States,Industrials,11511000.0,0.3818727,2.38,
30,OTC:ANCSQ,American Consumers Inc,Over The Counter,United States,Consumer Non-Cyclicals,32937850.0,-0.0430977,0.02,
31,OTC:AOLS,"Aeolus Pharmaceuticals, Inc.",Over The Counter,United States,Healthcare,2076000.0,-0.3326905,0.0008,
32,OTC:ARGL,"Argyle Security, Inc.",Over The Counter,United States,Industrials,77619000.0,-0.2820368,0.005,
33,OTC:ASFJ,VirtualFund.com Inc,Over The Counter,United States,Industrials,0.0,,0.0001,0.00027
34,OTC:ASPR,"Adsouth Partners, Inc.",Over The Counter,United States,Consumer Cyclicals,13314000.0,2.292285,0.0003,
35,OTC:ATAR,Monstero Holdings Corp,Over The Counter,United States,Consumer Cyclicals,0.0,,0.0,
36,OTC:ATYM,Asia Time Corporation,Over The Counter,Hong Kong,Consumer Cyclicals,96963000.0,0.195097,0.001,0.00241
37,OTC:AVGG,Advanced Technologies Group Ltd,Over The Counter,United States,Technology,0.0,,0.0025,
38,OTC:AVPI,AVP Inc.,Over The Counter,United States,Consumer Cyclicals,24088000.0,0.1218331,0.01,
39,OTC:AVXT,AVAX Technologies Inc,Over The Counter,United States,Healthcare,617000.0,-0.1605442,0.0001,
40,OTC:AXLE,"T.J.T., Inc.",Over The Counter,United States,Consumer Cyclicals,6268000.0,0.0170372,0.13,2.55052
41,OTC:AZDDQ,Azure Dynamics Corp,Over The Counter,United States,Consumer Cyclicals,17718903.701023716,1.330426,0.00019998356355,
42,OTC:BCDS,Blaqclouds Inc,Over The Counter,United States,Energy,0.0,,0.08,
43,OTC:BGEM,Blue Gem Enterprise Inc,Over The Counter,United States,Consumer Non-Cyclicals,133020.0,,1e-05,
44,OTC:BGII,"BGI, Inc.",Over The Counter,United States,Industrials,4856000.0,1.115904,0.0001,0.00108
45,OTC:BGMD,"BG Medicine, Inc.",Over The Counter,United States,Healthcare,1566000.0,-0.4381055,0.01,
46,OTC:BIGG,Big Tree Group Inc,Over The Counter,China,Technology,39727000.0,0.1722807,0.0008,0.73394
47,OTC:BIQIF,BIQI International Holdings Corp,Over The Counter,China,Consumer Non-Cyclicals,27003800.0,-0.1986451,0.001,
48,OTC:BLKCF,Global Gaming Technologies Corp,Over The Counter,Canada,Technology,0.0,,0.01499876726632,
49,OTC:BNXR,Brinx Resources Ltd,Over The Counter,United States,Energy,140710.0,-0.4016669,0.001,
50,OTC:BORNY,China New Borun Corp (ADR),Over The Counter,China,Consumer Non-Cyclicals,280200572.0682144,-0.1574082,0.01299228310353,
1,OTC:BPCP,Bishop Capital Corp,Over The Counter,United States,Industrials,42000.0,-0.9369369,9.75,
2,OTC:BRTR,"Barrister Global Services Network, Inc.",Over The Counter,United States,Technology,13335000.0,0.0381471,,
3,OTC:BSPM,Biostar Pharmaceuticals Inc,Over The Counter,China,Healthcare,2384490.0,-0.9121075,0.03,0.07599
4,OTC:BUSC,Blue Star Global Inc,Over The Counter,Canada,Energy,0.0,,0.01,
5,OTC:BZRD,"Giant Motorsports, Inc",Over The Counter,United States,Consumer Cyclicals,87548000.0,-0.1129619,0.001,
6,OTC:CAHI,Carrier Alliance Holdings Inc,Over The Counter,United States,Consumer Cyclicals,1149270.0,-0.1812275,0.0001,
7,OTC:CALI,China Auto Logistics Inc,Over The Counter,China,Consumer Cyclicals,467060800.0,0.0464133,0.0304,
8,OTC:CBCA,Crown Baus Capital Corp,Over The Counter,United States,Consumer Non-Cyclicals,0.0,,0.0001,
9,OTC:CBRI,CMTSU Liquidation Inc,Over The Counter,United States,Technology,786955000.0,-0.088758,0.0005,
10,OTC:CCGM,China CGame Inc,Over The Counter,China,Industrials,27565250.0,-0.7647834,0.002,
11,OTC:CCGY,China Clean Energy Inc.,Over The Counter,China,Energy,58956140.0,2.700172,0.0003,0.00091
12,OTC:CCHZ,Career College Holding Company Inc.,Over The Counter,United States,Academic/Educational Services,487000.0,68.57143,0.285,
13,OTC:CCPR,CaseyCorp Enterprises Inc,Over The Counter,United States,Consumer Cyclicals,45299370.0,,0.0001,0.07692
14,OTC:CCTR,"China Crescent Enterprises, Inc.",Over The Counter,United States,Technology,78187550.0,0.713572,0.0001,0.02924
15,OTC:CCUR,CCUR Holdings Inc,Over The Counter,United States,Financials,5873000.0,0.6993634,8550.0,
16,OTC:CDRBQ,Code Rebel Corp,Over The Counter,United States,Technology,526400.0,1.355784,0.0002,
17,OTC:CDTI,CDTi Advanced Materials Inc,Over The Counter,United States,Consumer Cyclicals,28353000.0,-0.2303537,0.3742,
18,OTC:CEHD,China Crazy Buy Holdings Inc,Over The Counter,China,Consumer Cyclicals,26211900.0,-0.5487157,0.12,
19,OTC:CERX,Colombia Energy Resources Inc,Over The Counter,United States,Energy,0.0,,0.154,
20,OTC:CFCC,"Corfacts, Inc.",Over The Counter,United States,Consumer Cyclicals,8666000.0,0.2586783,0.0011,
21,OTC:CFRI,Conforce International Inc,Over The Counter,United States,Basic Materials,107120.0,-0.6497286,0.0002,
22,OTC:CGPI,China Redstone Group Inc,Over The Counter,China,Industrials,36498970.0,0.992985,0.0001,6e-05
23,OTC:CHAG,Chancellor Group Inc,Over The Counter,United States,Energy,108740.0,-0.0126214,0.0001,
24,OTC:CHBU,China Agri Business Inc,Over The Counter,China,Basic Materials,12274090.0,3.039443,0.0025,0.00502
25,OTC:CHHE,"China Health Industries Holdings, Inc.",Over The Counter,China,Healthcare,6492720.0,-0.3462755,0.25,14.49275
26,OTC:CHME,China Medicine Corporation,Over The Counter,China,Healthcare,64751020.0,0.2069648,0.0001,
27,OTC:CHMR,Chimera Energy Corp,Over The Counter,United States,Energy,,,0.0001,
28,OTC:CIND,China Industrial Group Inc,Over The Counter,United States,Consumer Cyclicals,,,0.0015,
29,OTC:CLGZF,Hutech21 Co Ltd,Over The Counter,Virgin Islands (British),Industrials,8139490.0,-0.3212714,0.0,
30,OTC:CLRN,Clarent Corporation,Over The Counter,United States,Technology,151581000.0,2.169626,0.0,
31,OTC:CMFO,China Marine Food Group Ltd,Over The Counter,China,Consumer Non-Cyclicals,157317400.0,0.0928788,0.0237,
32,OTC:CMNR,"Commerce Energy Group, Inc.",Over The Counter,United States,Utilities,459801000.0,0.2373081,0.0003,
33,OTC:CNBI,"China BCT Pharmacy Group, Inc.",Over The Counter,China,Healthcare,241869400.0,-0.0606546,0.00575,0.01908
34,OTC:CNHC,China Health Management Corp.,Over The Counter,United States,Healthcare,548000.0,0.3768844,0.0267,
35,OTC:CNTFY,China Techfaith Wireless Comm. Tech. Ltd,Over The Counter,China,Real Estate,46806000.0,-0.2321598,0.016,
36,OTC:CPFH,Capital Financial Holdings Inc,Over The Counter,United States,Financials,15071190.0,-0.0319862,1.11,
37,OTC:CPLT,"CommercePlanet, Inc.",Over The Counter,United States,Technology,27488000.0,2.744449,0.0001,4e-05
38,OTC:CPQQ,China Power Equipment Inc,Over The Counter,China,Industrials,36768910.0,-0.0062964,0.00515,0.02162
39,OTC:CPROF,Cortelco Systems Puerto Rico Inc,Over The Counter,Puerto Rico,Technology,10219000.0,0.313665,0.45,
40,OTC:CSGH,China Sun Group High Tech Co,Over The Counter,China,Industrials,48568340.0,0.1791546,0.002,0.0116
41,OTC:CSHEF,China Enterprises Limited,Over The Counter,Hong Kong,Consumer Cyclicals,0.0,,0.01539085844572,
42,OTC:CSKD,China Skyrise Digital Service Inc,Over The Counter,China,Industrials,10217060.0,0.4901928,0.01,0.14723
43,OTC:CSOL,"China Solar + Clean Energy Solns., Inc.",Over The Counter,China,Industrials,28542830.0,0.0846325,0.08,
44,OTC:CTHZ,Cancer Treatment Holdings Inc,Over The Counter,United States,Healthcare,16952000.0,0.42874,0.0885,
45,OTC:CUBG,Kaibo Foods Co Ltd,Over The Counter,Hong Kong,Consumer Non-Cyclicals,108100000.0,0.1776369,,
46,OTC:CVST,"Covista Communications, Inc.",Over The Counter,United States,Technology,59840000.0,-0.2880937,0.042,
47,OTC:CYNK,CYNK Technology Corp,Over The Counter,Belize,Technology,0.0,,0.0001,
48,OTC:CYPE,Century Petroleum Corp.,Over The Counter,United States,Energy,301000.0,,0.0,
49,OTC:CYRD,"CybeRecord, Inc.",Over The Counter,United States,Technology,0.0,,0.0001,
50,OTC:DAAT,DAC Technologies Group International Inc,Over The Counter,United States,Industrials,14680710.0,-0.1385571,0.185,
1,OTC:DEER,"Deer Consumer Products, Inc.",Over The Counter,China,Consumer Cyclicals,226748900.0,0.2894677,0.0001,8e-05
2,OTC:DEMO,Democrasoft Inc,Over The Counter,United States,Technology,9680.0,-0.9962769,0.003,
3,OTC:DEVM,Devmar Equities Inc,Over The Counter,United States,Real Estate,2624470.0,4.019067,0.0001,
4,OTC:DGEN,"Deltagen, Inc.",Over The Counter,United States,Healthcare,770000.0,-0.1149425,0.0001,0.02488
5,OTC:DGJI,Dragon Jade International Ltd,Over The Counter,Hong Kong,Consumer Non-Cyclicals,923160.0,6.590528,0.0094,
6,OTC:DGMA,Degama Software Solutions Inc,Over The Counter,United States,Technology,6266000.0,-0.7543516,0.0,
7,OTC:DJSP,DJSP Enterprises Inc,Over The Counter,United States,Financials,260268900.0,0.3065528,0.0001,4e-05
8,OTC:DKGH,DKG Capital Inc,Over The Counter,United States,Technology,1129590.0,-0.0490146,0.03,1.37804
9,OTC:DLPX,"Delphax Technologies, Inc.",Over The Counter,United States,Industrials,44579000.0,-0.0851086,0.1899,
10,OTC:DLTA,Delta Oil + Gas Inc,Over The Counter,United States,Energy,485050.0,-0.083064,0.001,
11,OTC:DRGV,Dragon Capital Group Corp.,Over The Counter,China,Technology,20308180.0,-0.0729483,0.00315,3.9375
12,OTC:EATR,Eastern Asteria Inc,Over The Counter,United States,Consumer Cyclicals,1739850.0,-0.3222455,0.0001,
13,OTC:EBODF,New Energy Exchange Ltd,Over The Counter,Hong Kong,Energy,10104198.51025285,0.2113408,0.04997031962895,
14,OTC:EDSFF,Exceed Co Ltd,Over The Counter,Hong Kong,Consumer Cyclicals,269193000.0,-0.2963765,0.0005,0.00092
15,OTC:EFLI,Cell Tech International Inc,Over The Counter,United States,Consumer Non-Cyclicals,583000.0,1.268483,0.01,
16,OTC:EFLN,Efuel EFN Corp,Over The Counter,United States,Consumer Non-Cyclicals,133370.0,,0.0001,0.0885
17,OTC:EMPO,Empowered Products Inc,Over The Counter,United States,Consumer Non-Cyclicals,4467490.0,-0.0308544,0.0021,
18,OTC:ENHD,Energroup Holdings Corp,Over The Counter,China,Consumer Non-Cyclicals,213545200.0,0.2108482,0.0071,0.00735
19,OTC:ENZN,Enzon Pharmaceuticals Inc,Over The Counter,United States,Healthcare,52000.0,-0.7487923,0.339,
20,OTC:ERUC,"ER Urgent Care Holdings, Inc.",Over The Counter,United States,Healthcare,2698000.0,0.1730435,0.0001,
21,OTC:ESNC,EnSync Inc,Over The Counter,United States,Industrials,11932330.0,-0.0449689,0.0,
22,OTC:ESWW,Environmental Solutions Worldwide Inc.,Over The Counter,United States,Industrials,25475960.0,0.4520767,7.16,0.21926
23,OTC:EZEN,Ezenia! Inc.,Over The Counter,United States,Technology,2681000.0,-0.24094,0.016,
24,OTC:FCHS,First Choice Healthcare Solutions Inc,Over The Counter,United States,Healthcare,28744050.0,-0.0244376,0.1,
25,OTC:FDTC,FNDS3000 Corp.,Over The Counter,United States,Financials,484120.0,4.440773,0.0003,
26,OTC:FRLI,Frelii Inc,Over The Counter,United States,Healthcare,35950.0,,0.0001,
27,OTC:FSPM,Fusion Pharm Inc,Over The Counter,United States,Healthcare,808400.0,2.554344,0.00209,
28,OTC:GBIM,GlobeImmune Inc,Over The Counter,United States,Healthcare,6457730.0,0.0823531,0.35,
29,OTC:GCHT,GC China Turbine Corp.,Over The Counter,China,Energy,58199790.0,3.561023,0.0,
30,OTC:GGLT,"Giant Group, Ltd.",Over The Counter,United States,Financials,0.0,,223.0,0.65821
31,OTC:GMGCQ,"General Magic, Inc.",Over The Counter,United States,Technology,5632000.0,-0.4723628,0.0003,
32,OTC:GPHG,Global Pharm Holdings Group Inc,Over The Counter,China,Consumer Non-Cyclicals,140342800.0,,0.0016,0.00321
33,OTC:GPRC,Ignite Nutra Inc,Over The Counter,China,Basic Materials,72263040.0,-0.0857798,0.0001,0.00013
34,OTC:GPTX,"Global Payment Technologies, Inc.",Over The Counter,United States,Technology,11602000.0,-0.1888415,0.007,
35,OTC:GRCU,Green Cures + Botanical Distribution Inc,Over The Counter,United States,Consumer Cyclicals,1890000.0,,0.005,1.40056
36,OTC:GREN,GreenSmart Corporation,Over The Counter,Hong Kong,Basic Materials,1481000.0,-0.3685028,0.00323,
37,OTC:GVHIB,Global Vision Holdings Inc,Over The Counter,United States,Consumer Non-Cyclicals,18830.0,,0.0002,0.30303
38,OTC:HBMK,Hubei Minkang Pharmaceutical Ltd,Over The Counter,Singapore,Healthcare,14742960.0,0.0592227,0.007,
39,OTC:HCEI,Healthy Coffee International Inc,Over The Counter,United States,Consumer Non-Cyclicals,653250.0,-0.65361,0.0001,
40,OTC:HCGS,HighCom Global Security Inc,Over The Counter,United States,Industrials,7483420.0,0.2036892,0.003,11.53846
41,OTC:HERB,Yasheng Group,Over The Counter,United States,Consumer Non-Cyclicals,938896300.0,-0.0723612,0.2,0.27936
42,OTC:HGGGQ,"hhgregg, Inc.",Over The Counter,United States,Consumer Cyclicals,1959998000.0,-0.0795426,0.0001,
43,OTC:HHER,Her Imports,Over The Counter,United States,Consumer Non-Cyclicals,12143240.0,-0.2443121,0.03,
44,OTC:HKBT,HK Battery Technology Inc,Over The Counter,United States,Financials,279730.0,,0.06,0.08613
45,OTC:HKWO,Hong Kong Winalite Group Inc,Over The Counter,Hong Kong,Consumer Non-Cyclicals,3885370.0,,0.01,0.18457
46,OTC:HPMM,Hemp Naturals Inc,Over The Counter,United States,Consumer Cyclicals,0.0,,0.0032,
47,OTC:HULK,Stan Lee Media Inc,Over The Counter,United States,Technology,31000.0,,,
48,OTC:HYPF,Hypower Fuel Inc,Over The Counter,Canada,Energy,738760.0,0.0706667,0.0007,3.33333
49,OTC:IBIN,"IBSG International, Inc.",Over The Counter,United States,Technology,14571280.0,0.9160131,0.0,0.0
50,OTC:ICBT,ICBS Ltd,Over The Counter,United States,Industrials,3806000.0,-0.1072015,0.0001,
1,OTC:IDLM,Idle Media Inc,Over The Counter,United States,Technology,3709580.0,0.2793376,0.0002,
2,OTC:IMMG,Immage Biotherapeutics Corp,Over The Counter,United States,Basic Materials,0.0,,0.0002,
3,OTC:IMUC,ImmunoCellular Therapeutics Ltd,Over The Counter,United States,Healthcare,0.0,,0.59,
4,OTC:INTO,"Initio, Inc.",Over The Counter,United States,Industrials,91430.0,1.695232,0.15,0.84502
5,OTC:IOMT,Isomet Corporation,Over The Counter,United States,Technology,4750000.0,-0.484592,0.032,
6,OTC:IONI,I-On Digital Corp,Over The Counter,South Korea,Technology,10471500.0,0.3165041,0.16,2.24972
7,OTC:ISPD,"Interspeed, Inc.",Over The Counter,United States,Technology,6320000.0,2.195147,0.0,
8,OTC:ISTC,Instructivision Inc.,Over The Counter,United States,Academic/Educational Services,761000.0,-0.1362089,0.011,3.34347
9,OTC:IWSH,Wright Investors Service Holdings Inc,Over The Counter,United States,Financials,0.0,,0.28716,
